t,pos_err,ang_err,manip_logdet,yoshikawa,grad_norm
0.0,0.0,6.162975792324651e-33,-4.819939078648227,0.08981803044849336,1.4906729284079046
0.002,2.8369048499501245e-05,6.012527125837071e-05,-4.819878459524723,0.08982075283489063,1.4906729284079046
0.004,7.844167276947108e-05,0.00016563150890615576,-4.819776241296742,0.08982534361130026,1.4906729284079046
0.006,0.00014543428299029277,0.00030555735955949793,-4.819643295067425,0.08983131478012428,1.4906729284079046
0.008,0.00022565472224069479,0.00047183574434451917,-4.8194869838039285,0.08983833587764727,1.4906729284079046
0.01,0.0003161557246747492,0.0006583201162130164,-4.819312808227853,0.08984616004028942,1.4906893776410275
0.012,0.0004145505897550602,0.0008601803103576038,-4.819125082365033,0.08985459366004268,1.4906893776410275
0.014,0.0005188955063566324,0.0010735477965359886,-4.818927265526692,0.08986348147538943,1.4906893776410275
0.016,0.0006276044073608144,0.0012952937327521698,-4.81872215824052,0.08987269777536959,1.4906893776410275
0.018000000000000002,0.0007393829910491304,0.001522876578090837,-4.818512035913448,0.08988214040158596,1.4906893776410275
0.020000000000000004,0.0008531758853693431,0.0017542291820966734,-4.818298748696697,0.08989172626849354,1.4907721061069328
0.022000000000000006,0.0009681237039258283,0.001987670775276637,-4.81808379987512,0.08990138784798601,1.4907721061069328
0.024000000000000007,0.0010835279202017212,0.002221836628547805,-4.8178684088782,0.08991107034413381,1.4907721061069328
0.02600000000000001,0.001198822056623964,0.002455620983847922,-4.817653562524762,0.08992072939572608,1.4907721061069328
0.02800000000000001,0.0013135480279618918,0.002688130454026888,-4.8174400569182705,0.08993032919805276,1.4907721061069328
0.030000000000000013,0.0014273367092605923,0.0029186458541294795,-4.817228531780097,0.08993984096369306,1.490936717933592
0.032000000000000015,0.001539891972065331,0.0031465908930704144,-4.8170194986160455,0.0899492416597143,1.490936717933592
0.034000000000000016,0.0016509775698134767,0.003371506475101465,-4.816813363834559,0.08995851297112825,1.490936717933592
0.03600000000000002,0.001760406364247903,0.0035930295992339595,-4.816610447724907,0.08996764044988963,1.490936717933592
0.03800000000000002,0.0018680314753695528,0.003810876031456092,-4.816411000038004,0.08997661281615353,1.490936717933592
0.04000000000000002,0.0019737390118398637,0.00402482607431018,-4.816215212777776,0.08998542138455178,1.4911823736142793
0.04200000000000002,0.0020774420998787278,0.004234712879949232,-4.816023230702528,0.08999405959311021,1.4911823736142793
0.044000000000000025,0.002179075978956011,0.004440412852122693,-4.815835159945623,0.09000252261646809,1.4911823736142793
0.04600000000000003,0.0022785939738818256,0.004641837763863975,-4.8156510750920365,0.09001080704832097,1.4911823736142793
0.04800000000000003,0.0023759641868575584,0.004838928284398972,-4.815471024987058,0.09001891064070779,1.4911823736142793
0.05000000000000003,0.0024711667809654463,0.005031648663563704,-4.815295037503756,0.09002683208998827,1.4915028076374202
0.05200000000000003,0.0025641917495002773,0.005219982366979259,-4.815123123455624,0.09003457086115692,1.4915028076374202
0.054000000000000034,0.0026550370843911792,0.005403928492182415,-4.814955279807256,0.0900421270436431,1.4915028076374202
0.056000000000000036,0.002743707272454069,0.005583498826216033,-4.81479149230867,0.09004950123296691,1.4915028076374202
0.05800000000000004,0.0028302120609306094,0.0057587154301225185,-4.814631737656504,0.09005669443362349,1.4915028076374202
0.06000000000000004,0.0029145654442162446,0.00592960865622478,-4.814475985266503,0.09006370797941089,1.4918901990055091
0.06200000000000004,0.002996784832279743,0.006096215520890666,-4.814324198727143,0.09007054346806946,1.4918901990055091
0.06400000000000004,0.0030768903683168715,0.006258578369293852,-4.814176336991273,0.09007720270768209,1.4918901990055091
0.06600000000000004,0.00315490436898226,0.0064167437800036154,-4.8140323553526985,0.09008368767273028,1.4918901990055091
0.06800000000000005,0.0032308508653019516,0.006570761666567696,-4.813892206246287,0.09009000046807566,1.4918901990055091
0.07000000000000005,0.0033047552262803113,0.006720684540893233,-4.813755839903078,0.0900961432994539,1.492336573715838
0.07200000000000005,0.0033766438504259835,0.006866566909527285,-4.8136232048864755,0.0901021184493114,1.492336573715838
0.07400000000000005,0.0034465439130609726,0.007008464779077753,-4.813494248530628,0.090107928257037,1.492336573715838
0.07600000000000005,0.00351448315944184,0.007146435251287994,-4.81336891729884,0.09011357510278782,1.492336573715838
0.07800000000000006,0.003580489735509614,0.007280536191734722,-4.813247157075924,0.09011906139428527,1.492336573715838
0.08000000000000006,0.003644592049536541,0.007410825958992301,-4.81312891340682,0.09012438955602681,1.4928342939008452
0.08200000000000006,0.0037068186591505746,0.007537363183456739,-4.813014131690561,0.09012956202050652,1.4928342939008452
0.08400000000000006,0.003767198179195744,0.007660206586950327,-4.812902757338164,0.09013458122105869,1.4928342939008452
0.08600000000000006,0.0038257592067025325,0.007779414835812906,-4.812794735900418,0.09013944958605652,1.4928342939008452
0.08800000000000006,0.0038825302599091367,0.007895046421493659,-4.812690013171405,0.0901441695342031,1.4928342939008452
0.09000000000000007,0.003937539728814987,0.008007159563717562,-4.812588535271726,0.09014874347073679,1.4933762101094208
0.09200000000000007,0.003990815835204481,0.00811581213219721,-4.812490248715398,0.0901531737843725,1.4933762101094208
0.09400000000000007,0.004042386600443529,0.008221061583551051,-4.812395100463231,0.09015746284485228,1.4933762101094208
0.09600000000000007,0.004092279819652299,0.008322964910725183,-4.812303037965004,0.09016161300100166,1.4933762101094208
0.09800000000000007,0.004140523041118774,0.008421578602658408,-4.812214009192729,0.09016562657918786,1.4933762101094208
0.10000000000000007,0.00418714355000069,0.008516958612371329,-4.812127962666461,0.09016950588211538,1.4939556899514623
0.10200000000000008,0.00423216835555524,0.00860916033194599,-4.812044847473847,0.09017325318790399,1.4939556899514623
0.10400000000000008,0.0042756241812555405,0.008698238573179392,-4.8119646132849905,0.09017687074937958,1.4939556899514623
0.10600000000000008,0.004317537457275093,0.008784247552871329,-4.811887210362997,0.09018036079356016,1.4939556899514623
0.10800000000000008,0.0043579343149143844,0.008867240881924107,-4.8118125895713195,0.09018372552128752,1.4939556899514623
0.11000000000000008,0.0043968405826138555,0.008947271557559314,-4.811740702378407,0.09018696710698133,1.4945666036884984
0.11200000000000009,0.004434281783270894,0.00902439195808629,-4.811671500860054,0.09019008769849816,1.4945666036884984
0.11400000000000009,0.004470283132617625,0.009098653839764409,-4.8116049377000465,0.09019308941706816,1.4945666036884984
0.11600000000000009,0.004504869538469676,0.00917010833537388,-4.811540966189333,0.09019597435729938,1.4945666036884984
0.11800000000000009,0.004538065600684261,0.009238805954182028,-4.811479540223928,0.09019874458724043,1.4945666036884984
0.12000000000000009,0.00456989561169536,0.009304796583050862,-4.811420614301977,0.09020140214848185,1.4952032955656696
0.1220000000000001,0.004600383557519846,0.009368129488472779,-4.811364143520077,0.09020394905629207,1.4952032955656696
0.1240000000000001,0.004629553119147923,0.009428853319363634,-4.811310083568765,0.09020638729979182,1.4952032955656696
0.12600000000000008,0.004657427674237271,0.009487016110463644,-4.8112583907278035,0.09020871884213891,1.4952032955656696
0.12800000000000009,0.004684030299063642,0.009542665286242848,-4.811209021860925,0.09021094562073806,1.4952032955656696
0.1300000000000001,0.004709383770667158,0.009595847665202804,-4.811161934410258,0.09021306954746633,1.495860551555234
0.1320000000000001,0.00473351056916102,0.009646609464495411,-4.811117086390596,0.0902150925089061,1.495860551555234
0.1340000000000001,0.0047564328801682565,0.009694996304808887,-4.811074436383466,0.09021701636658853,1.495860551555234
0.1360000000000001,0.0047781725973589486,0.009741053215449904,-4.811033943531058,0.09021884295724365,1.495860551555234
0.1380000000000001,0.004798751325062691,0.00978482463958928,-4.810995567530072,0.09022057409305526,1.495860551555234
0.1400000000000001,0.004818190380946229,0.009826354439629781,-4.810959268625501,0.09022221156191947,1.4965335674955211
0.1420000000000001,0.004836510798731687,0.009865685902671274,-4.810925007604371,0.09022375712770597,1.4965335674955211
0.1440000000000001,0.004853733330950744,0.009902861746048342,-4.810892745789482,0.09022521253051995,1.4965335674955211
0.1460000000000001,0.004869878451719173,0.009937924122913217,-4.810862445033141,0.09022657948696519,1.4965335674955211
0.1480000000000001,0.004884966359527751,0.009970914627861364,-4.810834067710925,0.09022785969040666,1.4965335674955211
0.1500000000000001,0.0048990169800412105,0.010001874302572938,-4.8108075767153835,0.090229054811236,1.4972179188948624
0.1520000000000001,0.0049120499688963225,0.010030843641467429,-4.810782935449987,0.09023016649712735,1.4972179188948624
0.1540000000000001,0.004924084714502553,0.010057862597360785,-4.810760107822832,0.09023119637330423,1.4972179188948624
0.1560000000000001,0.004935140340834012,0.010082970587115995,-4.810739058240629,0.09023214604279442,1.4972179188948624
0.1580000000000001,0.004945235710212283,0.010106206497283672,-4.810719751602577,0.09023301708669079,1.4972179188948624
0.16000000000000011,0.0049543894260807115,0.010127608689723946,-4.810702153294467,0.09023381106440216,1.4979095328376817
0.16200000000000012,0.004962619835761939,0.010147215007211054,-4.810686229182638,0.0902345295139114,1.4979095328376817
0.16400000000000012,0.00496994503320255,0.010165062779012458,-4.810671945608132,0.09023517395202525,1.4979095328376817
0.16600000000000012,0.004976382861702884,0.010181188826443343,-4.810659269380881,0.09023574587462323,1.4979095328376817
0.16800000000000012,0.0049819509166275705,0.01019562946839315,-4.810648167773983,0.09023624675690282,1.4979095328376817
0.17000000000000012,0.004986666548096956,0.010208420526817875,-4.810638608517872,0.09023667805363017,1.4986046613993356
0.17200000000000013,0.004990546863665131,0.010219597332207826,-4.810630559794842,0.09023704119937527,1.4986046613993356
0.17400000000000013,0.004993608730972275,0.010229194729018218,-4.810623990233389,0.09023733760875584,1.4986046613993356
0.17600000000000013,0.004995868780382698,0.010237247081068835,-4.810618868902694,0.09023756867667516,1.4986046613993356
0.17800000000000013,0.004997343407599654,0.010243788276905415,-4.810615165307181,0.09023773577855711,1.4986046613993356
0.18000000000000013,0.004998048776262089,0.010248851735135385,-4.810612849381215,0.0902378402705753,1.4992998579075567
0.18200000000000013,0.00499800082052024,0.010252470409717643,-4.810611891483619,0.09023788348989077,1.4992998579075567
0.18400000000000014,0.004997215247590391,0.01025467679522549,-4.810612262392538,0.09023786675487443,1.4992998579075567
0.18600000000000014,0.004995707540290643,0.010255502932071565,-4.810613933300231,0.09023779136533304,1.4992998579075567
0.18800000000000014,0.004993492959555922,0.010254980411694245,-4.810616875807842,0.09023765860273676,1.4992998579075567
0.19000000000000014,0.004990586546929792,0.010253140381711415,-4.810621061920417,0.09023746973043573,1.499991953797212
0.19200000000000014,0.004987003127040469,0.010250013551040594,-4.8106264640418415,0.09023722599388062,1.499991953797212
0.19400000000000014,0.004982757310053545,0.010245630194977456,-4.8106330549698555,0.09023692862084025,1.499991953797212
0.19600000000000015,0.004977863494103966,0.010240020160243517,-4.810640807891198,0.09023657882161336,1.499991953797212
0.19800000000000015,0.004972335867708765,0.010233212869994894,-4.810649696376701,0.09023617778924316,1.499991953797212
0.20000000000000015,0.004966188412160531,0.01022523732879914,-4.810659694376578,0.09023572669972343,1.500678037960405
0.20200000000000015,0.00495943490389915,0.010216122127572076,-4.810670776215593,0.09023522671221028,1.500678037960405
0.20400000000000015,0.0049520889168630285,0.01020589544848327,-4.810682916588478,0.09023467896922291,1.500678037960405
0.20600000000000016,0.004944163824823443,0.010194585069824314,-4.810696090555211,0.090234084596851,1.500678037960405
0.20800000000000016,0.004935672803696226,0.010182218370841194,-4.810710273536565,0.09023344470495025,1.500678037960405
0.21000000000000016,0.004926628833834027,0.010168822336533458,-4.810725441309438,0.09023276038734775,1.5013554375820426
0.21200000000000016,0.00491704470230105,0.010154423562418129,-4.81074157000252,0.09023203272203269,1.5013554375820426
0.21400000000000016,0.004906933005125875,0.010139048259258135,-4.810758636091834,0.09023126277135299,1.5013554375820426
0.21600000000000016,0.004896306149536157,0.010122722257756072,-4.81077661639635,0.09023045158220863,1.5013554375820426
0.21800000000000017,0.004885176356175571,0.010105471013213527,-4.810795488073706,0.09022960018624049,1.5013554375820426
0.22000000000000017,0.004873555661296715,0.010087319610158747,-4.810815228615937,0.09022870960001918,1.5020216994095539
0.22200000000000017,0.004861455918943417,0.010068292766936772,-4.810835815845241,0.09022778082523221,1.5020216994095539
0.22400000000000017,0.004848888803104288,0.01004841484026591,-4.8108572279098984,0.09022681484886465,1.5020216994095539
0.22600000000000017,0.004835865809856322,0.010027709829764716,-4.8108794432800215,0.0902258126433873,1.5020216994095539
0.22800000000000017,0.004822398259483946,0.010006201382437572,-4.810902440743629,0.0902247751669308,1.5020216994095539
0.23000000000000018,0.004808497298583302,0.009983912797134379,-4.810926199402491,0.0902237033634699,1.50267457380313
0.23200000000000018,0.004794173902145532,0.009960867028972899,-4.810950698668295,0.09022259816299381,1.50267457380313
0.23400000000000018,0.0047794388756245195,0.009937086693728572,-4.810975918258613,0.09022146048168524,1.50267457380313
0.23600000000000018,0.004764302856984035,0.009912594072191392,-4.811001838193057,0.09022029122209146,1.50267457380313
0.23800000000000018,0.004748776318729387,0.009887411114489179,-4.811028438789464,0.09021909127329408,1.50267457380313
0.24000000000000019,0.004732869569919124,0.00986155944437903,-4.811055700660044,0.09021786151108041,1.503311998406028
0.2420000000000002,0.004716592758160754,0.009835060363506775,-4.811083604707684,0.09021660279810846,1.503311998406028
0.2440000000000002,0.004699955871587399,0.009807934855629344,-4.81111213212221,0.09021531598407329,1.503311998406028
0.2460000000000002,0.0046829687408195,0.009780203590812112,-4.811141264376769,0.09021400190586865,1.503311998406028
0.2480000000000002,0.004665641040906092,0.009751886929586897,-4.811170983224132,0.09021266138775198,1.503311998406028
0.25000000000000017,0.004647982293252322,0.009723004927079844,-4.811201270693186,0.09021129524150127,1.5039320841530412
0.25200000000000017,0.004630001867525783,0.009693577337109818,-4.811232109085338,0.09020990426657557,1.5039320841530412
0.25400000000000017,0.0046117089835527045,0.009663623616253123,-4.811263480971078,0.09020848925026886,1.5039320841530412
0.25600000000000017,0.004593112713188675,0.00963316292787016,-4.811295369186452,0.09020705096786807,1.5039320841530412
0.2580000000000002,0.0045742219821809805,0.009602214146112889,-4.811327756829693,0.09020559018280369,1.5039320841530412
0.2600000000000002,0.004555045572009405,0.00957079585988659,-4.81136062725783,0.09020410764680177,1.5045331015281
0.2620000000000002,0.004535592121712376,0.0095389263767887,-4.811393964083328,0.09020260410003479,1.5045331015281
0.2640000000000002,0.004515870129697444,0.009506623727013141,-4.811427751170823,0.09020108027126772,1.5045331015281
0.2660000000000002,0.004495887955536151,0.009473905667222261,-4.811461972633823,0.09019953687800655,1.5045331015281
0.2680000000000002,0.004475653821739814,0.009440789684386474,-4.811496612831462,0.09019797462664356,1.5045331015281
0.2700000000000002,0.0044551758155231295,0.00940729299959285,-4.811531656365384,0.09019639421259766,1.5051134678494937
0.2720000000000002,0.004434461890553343,0.009373432571823324,-4.811567088076528,0.09019479632045871,1.5051134678494937
0.2740000000000002,0.004413519868677004,0.009339225101696935,-4.811602893041996,0.0901931816241285,1.5051134678494937
0.2760000000000002,0.004392357441640422,0.009304687035184667,-4.811639056572036,0.09019155078695618,1.5051134678494937
0.2780000000000002,0.004370982172788657,0.009269834567288339,-4.811675564206973,0.09018990446187684,1.5051134678494937
0.2800000000000002,0.0043494014987506225,0.009234683645690226,-4.811712401714124,0.09018824329154994,1.5056717360189706
0.2820000000000002,0.004327622731113146,0.009199249974369213,-4.811749555084938,0.0901865679084885,1.5056717360189706
0.2840000000000002,0.004305653058074441,0.009163549017183907,-4.811787010531943,0.09018487893519642,1.5056717360189706
0.2860000000000002,0.004283499546086547,0.009127596001424244,-4.811824754485921,0.09018317698429602,1.5056717360189706
0.2880000000000002,0.004261169141485048,0.009091405921332969,-4.8118627735929635,0.09018146265866077,1.5056717360189706
0.2900000000000002,0.00423866867209927,0.009054993541586702,-4.811901054711714,0.09017973655153959,1.5062065829623597
0.2920000000000002,0.004216004848852662,0.009018373400755236,-4.811939584910436,0.09017799924668929,1.5062065829623597
0.2940000000000002,0.004193184267348387,0.008981559814716631,-4.811978351464311,0.09017625131849659,1.5062065829623597
0.2960000000000002,0.0041702134094382315,0.008944566880046361,-4.812017341852727,0.0901744933321004,1.5062065829623597
0.2980000000000002,0.004147098644783887,0.008907408477370033,-4.8120565437564755,0.09017272584351857,1.5062065829623597
0.3000000000000002,0.004123846232397741,0.008870098274684183,-4.81209594505508,0.09017094939976872,1.5067167999662838
0.3020000000000002,0.004100462322173747,0.008832649730638412,-4.81213553382424,0.09016916453898349,1.5067167999662838
0.3040000000000002,0.0040769529564081,0.008795076097789423,-4.812175298333049,0.09016737179053672,1.5067167999662838
0.3060000000000002,0.004053324071299431,0.008757390425816906,-4.812215227041548,0.09016557167515366,1.5067167999662838
0.3080000000000002,0.004029581498441991,0.008719605564700835,-4.812255308598072,0.09016376470503146,1.5067167999662838
0.3100000000000002,0.004005730966305809,0.008681734167874232,-4.812295531836734,0.09016195138395272,1.5072012832192871
0.3120000000000002,0.003981778101700901,0.008643788695326433,-4.812335885774957,0.09016013220739741,1.5072012832192871
0.3140000000000002,0.003957728431231362,0.008605781416680792,-4.812376359610909,0.09015830766265891,1.5072012832192871
0.3160000000000002,0.0039335873827372825,0.008567724414229138,-4.8124169427211925,0.09015647822894855,1.5072012832192871
0.3180000000000002,0.003909360286724071,0.008529629585935805,-4.812457624658266,0.09015464437751274,1.5072012832192871
0.32000000000000023,0.003885052377779114,0.008491508648395481,-4.812498395148164,0.09015280657173594,1.5076590245051662
0.32200000000000023,0.0038606687959790594,0.008453373139761175,-4.812539244088133,0.09015096526724799,1.5076590245051662
0.32400000000000023,0.003836214588281736,0.008415234422628107,-4.81258016154418,0.09014912091203515,1.5076590245051662
0.32600000000000023,0.003811694709909823,0.008377103686880853,-4.8126211377488985,0.0901472739465388,1.5076590245051662
0.32800000000000024,0.003787114025723164,0.00833899195250222,-4.81266216309911,0.09014542480376217,1.5076590245051662
0.33000000000000024,0.003762477311576799,0.008300910072336456,-4.812703228153627,0.090143573909372,1.5080891034462989
0.33200000000000024,0.0037377892556725435,0.008262868734819184,-4.812744323630986,0.09014172168180125,1.5080891034462989
0.33400000000000024,0.003713054459895822,0.008224878466658163,-4.812785440407332,0.0901398685323453,1.5080891034462989
0.33600000000000024,0.0036882774411446093,0.008186949635477636,-4.812826569514092,0.09013801486526718,1.5080891034462989
0.33800000000000024,0.003663462632646852,0.008149092452416325,-4.812867702136003,0.09013616107788738,1.5080891034462989
0.34000000000000025,0.003638614385268059,0.008111316974684835,-4.8129088296088165,0.09013430756068797,1.5084906795077786
0.34200000000000025,0.003613736968808223,0.008073633108073616,-4.812949943417294,0.09013245469740344,1.5084906795077786
0.34400000000000025,0.003588834573290401,0.008036050609424902,-4.812991035193064,0.09013060286511827,1.5084906795077786
0.34600000000000025,0.0035639113102373925,0.007998579089046585,-4.813032096712642,0.09012875243435664,1.5084906795077786
0.34800000000000025,0.0035389712139405416,0.007961228013090302,-4.813073119895312,0.0901269037691788,1.5084906795077786
0.35000000000000026,0.0035140182427201797,0.007924006705878053,-4.81311409680115,0.09012505722727063,1.508862985214153
0.35200000000000026,0.0034890562801739864,0.007886924352178172,-4.813155019629089,0.09012321316003187,1.508862985214153
0.35400000000000026,0.003464089136419308,0.00784998999943554,-4.8131958807149,0.09012137191266753,1.508862985214153
0.35600000000000026,0.003439120549325436,0.007813212559952253,-4.813236672529235,0.09011953382427698,1.508862985214153
0.35800000000000026,0.003414154185737816,0.00777660081301753,-4.813277387675763,0.09011769922793866,1.508862985214153
0.36000000000000026,0.0033891936426939263,0.0077401634069780055,-4.813318018889246,0.09011586845079742,1.509205319361717
0.36200000000000027,0.0033642424486314635,0.007703908861272837,-4.813358559033687,0.09011404181414881,1.509205319361717
0.36400000000000027,0.0033393040645862725,0.0076678455683966825,-4.813399001100484,0.09011221963352288,1.509205319361717
0.36600000000000027,0.0033143818853879213,0.0076319817958232315,-4.813439338206545,0.09011040221876986,1.509205319361717
0.36800000000000027,0.003289479240841443,0.007596325687863502,-4.813479563592548,0.09010858987413943,1.509205319361717
0.3700000000000003,0.003264599396907369,0.007560885267475417,-4.813519670621125,0.09010678289836302,1.5095170405386624
0.3720000000000003,0.0032397455568700284,0.0075256684380129515,-4.81355965277511,0.09010498158473372,1.5095170405386624
0.3740000000000003,0.00321492086250421,0.00749068298491927,-4.813599503655786,0.09010318622118575,1.5095170405386624
0.3760000000000003,0.0031901283952300652,0.007455936577361949,-4.813639216981166,0.09010139709037283,1.5095170405386624
0.3780000000000003,0.0031653711772651806,0.007421436769805509,-4.813678786584289,0.09009961446974545,1.5095170405386624
0.3800000000000003,0.0031406521727694796,0.00738719100353171,-4.813718206411555,0.09009783863162672,1.509797562040341
0.3820000000000003,0.0031159742889850144,0.007353206608090115,-4.813757470521053,0.09009606984328847,1.509797562040341
0.3840000000000003,0.0030913403773674872,0.007319490802696018,-4.813796573080886,0.09009430836702721,1.509797562040341
0.3860000000000003,0.0030667532347163906,0.007286050697559263,-4.813835508367585,0.0900925544602364,1.509797562040341
0.3880000000000003,0.0030422156042966913,0.00725289329515525,-4.813874270764526,0.09009080837547834,1.509797562040341
0.3900000000000003,0.003017730176958002,0.00722002549143225,-4.8139128547602965,0.0900890703605586,1.5100463458495659
0.3920000000000003,0.0029932995922466715,0.007187454076951087,-4.813951254947171,0.09008734065859528,1.5100463458495659
0.3940000000000003,0.0029689264395160032,0.007155185737967382,-4.813989466019565,0.09008561950808926,1.5100463458495659
0.3960000000000003,0.002944613259031849,0.007123227057443453,-4.814027482772431,0.09008390714299712,1.5100463458495659
0.3980000000000003,0.0029203625430710553,0.007091584515998597,-4.814065300099894,0.09008220379279344,1.5100463458495659
0.4000000000000003,0.002896176737021479,0.007060264492792344,-4.814102912993614,0.09008050968254491,1.5102628983633932
0.4020000000000003,0.0028720582404754063,0.007029273266343523,-4.8141403165414145,0.09007882503297303,1.5102628983633932
0.4040000000000003,0.002848009408319616,0.006998617015285852,-4.814177505925796,0.09007715006052147,1.5102628983633932
0.4060000000000003,0.0028240325518250633,0.0069683018190524245,-4.814214476422471,0.09007548497742286,1.5102628983633932
0.4080000000000003,0.0028001299397310132,0.006938333658500478,-4.814251223398996,0.09007382999176088,1.5102628983633932
0.4100000000000003,0.002776303799330151,0.006908718416469877,-4.814287742313321,0.09007218530753623,1.5104467652107545
0.4120000000000003,0.0027525563175483155,0.006879461878273556,-4.81432402871246,0.09007055112472724,1.5104467652107545
0.4140000000000003,0.0027288896420247914,0.006850569732126858,-4.814360078231078,0.09006892763935388,1.5104467652107545
0.4160000000000003,0.0027053058821903636,0.00682204756951154,-4.8143958865901535,0.09006731504353882,1.5104467652107545
